ClienteId;Sexo;DataNascimento
49907;1;15/04/1995
49908;2;17/07/1984
49909;2;11/03/1982
49910;1;24/07/1984
49911;2;18/10/2002
49912;2;20/11/2002
49913;1;21/10/1987
49914;2;07/06/1994
49915;2;05/02/1983
49916;2;04/04/1989
49917;2;17/02/1981
49918;2;19/09/1983
49919;1;28/12/1987
49920;1;04/05/1997
49921;2;05/08/1984
49922;2;04/03/1984
49923;1;27/05/1990
49924;2;18/10/1991
49925;1;18/09/2002
49926;2;14/01/1994
49927;1;30/03/1983
49928;2;12/06/1989
49929;1;27/10/1999
49930;1;20/06/1998
49931;2;17/07/1980
49932;1;02/05/1998
49933;2;02/06/1990
49934;2;09/01/1991
49935;1;09/08/1983
49936;1;09/12/1989
49937;1;21/08/1991
49938;1;14/08/1989
49939;2;17/10/1983
49940;1;20/07/1997
49941;2;03/07/1986
49942;1;16/02/2000
49943;1;15/03/1984
49944;2;28/01/1980
49945;1;16/09/1999
49946;1;13/07/1995
49947;2;29/04/1988
49948;1;27/12/1992
49949;2;10/11/1985
49950;1;04/01/1993
49951;1;09/12/1986
49952;1;15/03/2000
49953;1;01/02/1986
49954;2;25/10/1999
49955;2;16/06/1995
49956;1;07/08/1989
49957;2;08/08/1999
49958;1;18/05/1986
49959;1;06/07/1999
49960;2;26/08/1993
49961;2;18/08/2002
49962;1;08/05/1990
49963;2;29/10/1996
49964;2;04/05/2001
49965;1;03/10/1997
49966;1;19/10/1998
49967;2;01/12/2002
49968;2;14/04/1991
49969;2;23/09/1981
49970;2;11/08/1983
49971;2;08/07/1993
49972;1;17/01/1991
49973;2;30/01/1991
49974;2;07/01/1988
49975;2;27/08/1988
49976;1;02/02/2000
49977;1;05/05/1998
49978;1;14/07/1982
49979;2;09/04/1982
49980;1;17/03/1993
49981;1;28/02/1985
49982;2;02/01/2002
49983;1;02/09/1988
49984;1;25/02/1982
49985;2;20/10/1990
49986;1;28/10/1982
49987;2;18/03/1996
49988;1;18/09/2000
49989;1;05/09/1990
49990;1;07/11/1991
49991;1;13/09/1988
49992;2;26/12/1998
49993;1;12/06/1999
49994;1;12/03/2002
49995;1;18/09/1981
49996;1;14/02/1988
49997;1;15/10/1991
49998;1;30/03/1982
49999;1;29/01/1996
50000;2;29/05/1988
50001;2;27/11/1985
50002;2;20/01/1988
50003;1;09/12/1996
50004;2;16/05/2000
50005;2;18/12/1993
50006;2;10/12/1995
50007;1;01/10/1989
50008;2;23/06/1997
50009;1;07/02/2000
50010;2;10/02/1983
50011;2;11/06/1997
50012;2;21/07/2002
50013;2;07/08/1981
50014;2;19/05/1984
50015;2;29/09/1994
50016;1;14/12/1987
50017;1;04/06/1983
50018;2;25/12/1980
50019;1;06/06/1994
50020;2;18/04/2000
50021;2;24/10/1981
50022;1;07/10/1980
50023;1;05/07/1999
50024;1;21/01/1996
50025;2;07/04/1980
50026;1;06/05/1992
50027;1;11/06/1980
50028;2;28/08/1989
50029;1;27/11/1992
50030;1;29/07/1986
50031;1;21/07/1998
50032;1;25/09/2000
50033;2;07/05/1991
50034;1;12/11/1988
50035;2;26/06/1996
50036;2;21/03/2001
50037;2;18/06/1992
50038;1;28/11/1987
50039;2;17/03/1999
50040;1;26/05/2000
50041;2;28/01/2000
50042;1;02/04/1995
50043;2;15/08/2002
50044;1;18/07/1991
50045;1;06/11/1985
50046;1;04/11/1983
50047;2;14/04/1981
50048;1;30/04/1982
50049;2;25/12/1986
50050;1;21/07/1988
50051;2;01/02/1995
50052;1;03/02/1981
50053;2;18/06/1981
50054;2;25/09/2001
50055;1;04/02/1992
50056;1;06/05/1999
50057;2;14/08/1993
50058;1;18/01/1980
50059;1;10/01/1984
50060;1;06/02/1984
50061;2;25/04/1982
50062;2;27/11/1988
50063;1;01/06/1980
50064;1;30/07/2002
50065;1;17/11/1986
50066;1;03/01/1988
50067;1;24/03/2000
50068;2;23/01/1993
50069;1;22/10/1999
50070;1;14/05/1995
50071;2;18/10/1998
50072;1;23/09/1983
50073;1;24/01/1980
50074;1;26/10/1981
50075;2;31/01/1986
50076;2;08/09/1986
50077;2;16/01/1992
50078;1;11/06/1992
50079;2;19/01/1985
50080;2;13/01/2002
50081;2;19/10/1987
50082;1;14/09/1984
50083;1;08/05/1983
50084;1;04/04/1986
50085;1;27/06/1996
50086;2;24/12/2001
50087;1;21/09/1983
50088;1;14/11/1991
50089;1;23/04/1999
50090;2;16/09/2002
50091;1;16/10/1983
50092;2;05/04/1985
50093;2;11/02/1985
50094;1;26/09/1984
50095;2;31/08/2002
50096;2;01/05/1987
50097;1;21/11/1997
50098;1;08/02/1999
50099;2;09/02/1984
50100;2;21/02/2000
50101;1;18/10/1995
50102;2;22/07/1998
50103;1;02/02/1985
50104;2;21/02/2001
50105;1;17/12/2000
50106;2;17/09/1988
50107;1;01/05/1981
50108;2;26/02/1983
50109;2;22/08/1996
50110;2;23/07/1994
50111;1;27/11/1993
50112;1;16/04/1985
50113;1;03/07/2001
50114;2;27/05/1981
50115;1;29/04/1982
50116;1;19/11/1999
50117;1;25/10/1988
50118;1;21/01/2000
50119;2;28/06/1998
50120;2;18/04/1985
50121;2;31/08/1999
50122;1;28/08/2000
50123;1;10/10/1980
50124;1;19/03/1997
50125;1;10/01/1995
50126;1;23/05/1990
50127;2;09/06/1988
50128;2;31/03/1994
50129;2;24/06/1980
50130;2;26/04/2000
50131;1;26/04/1995
50132;1;11/01/1992
50133;2;13/08/1992
50134;1;24/04/1996
50135;2;23/03/1989
50136;1;22/03/1981
50137;1;07/09/1988
50138;1;21/05/2001
50139;1;26/02/1983
50140;1;05/09/1988
50141;1;09/07/1980
50142;1;26/05/1996
50143;2;08/03/1999
50144;2;25/06/1993
50145;2;06/09/1986
50146;1;09/04/1995
50147;2;23/10/1990
50148;1;19/11/1987
50149;1;19/11/1983
50150;1;15/09/1994
50151;2;29/05/1983
50152;2;13/09/1999
50153;2;21/07/1990
50154;2;31/05/1994
50155;2;23/06/1998
50156;1;18/12/2002
50157;1;02/02/1985
50158;2;29/06/1997
50159;1;25/11/1988
50160;1;16/02/2000
50161;2;02/10/1993
50162;1;12/03/1998
50163;1;11/04/1992
50164;1;29/02/1996
50165;2;23/06/1984
50166;1;29/11/1988
50167;2;10/06/1989
50168;1;16/08/1999
50169;2;02/04/1999
50170;1;14/09/1994
50171;2;05/09/1985
50172;2;03/07/1989
50173;1;23/01/1984
50174;2;25/05/1983
50175;1;09/12/1982
50176;1;05/06/2002
50177;2;30/10/1990
50178;2;05/04/1998
50179;2;03/12/1980
50180;1;13/03/2000
50181;2;16/02/1988
50182;1;23/07/1981
50183;2;20/12/1993
50184;1;03/07/1997
50185;1;30/05/1999
50186;2;24/04/1983
50187;2;09/06/1980
50188;1;30/03/1995
50189;2;11/07/1997
50190;2;16/01/1981
50191;2;15/09/1996
50192;2;11/03/1992
50193;2;23/05/2002
50194;2;26/02/1987
50195;2;22/11/1986
50196;2;13/10/1990
50197;1;26/05/1998
50198;1;02/06/2001
50199;1;24/03/1981
50200;2;28/04/1996
50201;2;15/06/1991
50202;1;15/02/1995
50203;2;23/07/2002
50204;1;15/03/1980
50205;2;23/09/1985
50206;1;12/04/2000
50207;1;24/01/2000
50208;2;08/05/2000
50209;1;21/08/1995
50210;1;08/12/1981
50211;2;11/11/1983
50212;2;08/12/1999
50213;1;07/03/1984
50214;1;15/07/1996
50215;2;21/03/1986
50216;1;09/01/1985
50217;1;17/12/1992
50218;1;03/10/1989
50219;1;29/04/1984
50220;2;09/11/1995
50221;2;25/05/1987
50222;1;21/10/2001
50223;2;02/09/1993
50224;2;19/11/1980
50225;2;02/07/1992
50226;2;02/01/1997
50227;1;13/10/1986
50228;1;04/04/1987
50229;2;10/07/1994
50230;2;08/06/1992
50231;1;21/11/2000
50232;2;25/05/1984
50233;2;06/01/1993
50234;2;13/02/1981
50235;1;06/02/2001
50236;1;29/12/1990
50237;2;23/03/1997
50238;2;30/08/1997
50239;2;10/05/1982
50240;1;24/05/1991
50241;1;27/09/1998
50242;2;27/09/2002
50243;2;05/08/1983
50244;1;12/11/2001
50245;2;07/05/2002
50246;2;31/07/1980
50247;1;21/01/1992
50248;2;24/09/1996
50249;1;06/02/1991
50250;1;22/04/1987
50251;2;09/09/1993
50252;2;20/06/1980
50253;2;27/11/1985
50254;2;24/11/1994
50255;1;10/04/2000
50256;2;04/08/1988
50257;1;12/04/2001
50258;1;19/09/1983
50259;2;16/05/1982
50260;2;12/05/1984
50261;1;26/03/1988
50262;2;06/08/1981
50263;1;07/05/1989
50264;2;20/11/1986
50265;1;26/06/2000
50266;1;21/06/1985
50267;1;07/08/1990
50268;1;27/09/1982
50269;2;16/04/1987
50270;1;25/09/1990
50271;2;29/11/1988
50272;2;16/05/1988
50273;1;29/05/2000
50274;1;05/10/1985
50275;1;29/05/1986
50276;1;31/10/1989
50277;2;25/04/1987
50278;1;30/04/1990
50279;1;18/12/1999
50280;1;15/11/1981
50281;1;03/05/1999
50282;1;23/06/1999
50283;1;08/03/1999
50284;1;24/03/1982
50285;1;20/02/1996
50286;1;28/07/1994
50287;1;04/04/1992
50288;2;23/05/2002
50289;1;02/02/1984
50290;1;16/07/1990
50291;2;21/09/1980
50292;2;16/05/1983
50293;1;10/06/2002
50294;1;15/02/1984
50295;2;10/12/1990
50296;1;30/08/1998
50297;2;01/07/1981
50298;1;29/02/1980
50299;2;14/05/1988
50300;2;19/07/1991
50301;2;26/06/1987
50302;1;20/11/1984
50303;1;08/11/1992
50304;1;11/04/1985
50305;2;18/12/1980
50306;2;01/11/1989
50307;1;22/01/1980
50308;2;29/04/1996
50309;1;01/10/1990
50310;2;19/10/1984
50311;2;11/04/1984
50312;2;22/06/1990
50313;2;19/08/1999
50314;2;26/01/2002
50315;2;17/10/1997
50316;1;03/06/1991
50317;1;25/10/1990
50318;1;08/04/1981
50319;2;14/05/1996
50320;2;02/11/1999
50321;1;22/05/1988
50322;1;04/02/1999
50323;1;30/09/1990
50324;1;11/09/1996
50325;2;29/12/1997
50326;1;10/04/1984
50327;2;10/03/1993
50328;2;08/06/1984
50329;2;22/08/1993
50330;1;07/05/1981
50331;1;14/03/1983
50332;1;08/03/2002
50333;1;09/07/1989
50334;1;13/05/1983
50335;2;23/08/1991
50336;1;02/04/1983
50337;2;28/07/1997
50338;2;28/06/1989
50339;2;23/04/2000
50340;1;29/04/1993
50341;2;13/07/1995
50342;2;13/02/1983
50343;1;21/06/1982
50344;2;17/05/1981
50345;1;09/10/1981
50346;2;10/09/1983
50347;1;24/06/1997
50348;1;25/02/1991
50349;1;08/09/1994
50350;1;22/07/1988
50351;1;13/12/1984
50352;1;09/06/1987
50353;1;13/04/2002
50354;2;15/03/1982
50355;2;14/04/1983
50356;2;12/05/1999
50357;2;17/12/2001
50358;1;09/07/1987
50359;1;06/01/1981
50360;1;28/03/2002
50361;1;25/11/1995
50362;2;28/03/1988
50363;1;17/12/1994
50364;2;09/02/2001
50365;1;01/04/1993
50366;1;29/11/1987
50367;2;24/12/1985
50368;1;01/09/1985
50369;1;08/05/1998
50370;2;23/04/2000
50371;1;15/10/2002
50372;1;02/09/1982
50373;2;26/06/1988
50374;2;10/01/1991
50375;1;28/01/1981
50376;1;19/08/1990
50377;1;12/01/1995
50378;1;06/08/1994
50379;1;30/04/1997
50380;2;24/06/1998
50381;1;28/09/1994
50382;1;12/07/1994
50383;1;04/06/1987
50384;1;19/11/1983
50385;1;08/10/1992
50386;1;10/08/1990
50387;2;21/01/1993
50388;2;28/03/1984
50389;2;22/02/1983
50390;2;28/07/1996
50391;2;23/06/2002
50392;2;01/08/1989
50393;2;16/09/1999
50394;2;27/06/2001
50395;2;26/02/2000
50396;2;21/12/1987
50397;2;24/03/1997
50398;1;09/02/1992
50399;2;13/10/1983
50400;2;26/06/1985
50401;2;12/08/1984
50402;1;07/07/1996
50403;1;17/04/1997
50404;1;30/10/1989
50405;1;29/05/1996
50406;2;21/03/1995
50407;2;24/09/1989
50408;1;24/08/1983
50409;1;07/07/2000
50410;1;26/12/2000
50411;2;20/08/1986
50412;2;25/02/1989
50413;2;09/02/1981
50414;2;11/08/1998
50415;1;26/04/2001
50416;2;02/05/2002
50417;2;28/12/2002
50418;2;27/12/1986
50419;1;05/06/1995
50420;1;18/04/1987
50421;1;25/04/1980
50422;1;24/11/2000
50423;1;24/01/2000
50424;1;25/12/1995
50425;1;17/07/1981
50426;1;07/10/1996
50427;2;14/10/2000
50428;2;17/03/1983
50429;2;08/04/1999
50430;1;04/07/1987
50431;1;12/12/1985
50432;2;04/12/1994
50433;2;19/11/1999
50434;2;27/11/1988
50435;2;29/01/1994
50436;2;27/06/1999
50437;1;23/03/1981
50438;1;29/01/1983
50439;1;19/07/1999
50440;1;04/04/1980
50441;2;16/01/1983
50442;1;24/02/1986
50443;1;17/07/1988
50444;2;14/01/1986
50445;1;07/09/1981
50446;1;26/07/2001
50447;1;18/05/1993
50448;2;05/09/1990
50449;2;30/01/1992
50450;2;18/05/1981
50451;2;24/08/1991
50452;1;27/07/1997
50453;2;14/10/1996
50454;2;02/08/1988
50455;1;24/04/1985
50456;1;28/05/1994
50457;2;04/08/1992
50458;2;13/05/1983
50459;1;23/12/1991
50460;1;04/12/1988
50461;1;15/12/1998
50462;2;30/11/1998
50463;1;10/01/1997
50464;1;18/04/1994
50465;1;27/10/2000
50466;1;16/09/1990
50467;2;16/03/1986
50468;1;12/01/2002
50469;1;21/07/1984
50470;1;31/12/1997
50471;2;03/06/1999
50472;1;18/07/1995
50473;1;09/03/1990
50474;2;03/02/1993
50475;1;09/09/1984
50476;1;01/08/1981
50477;2;17/02/1981
50478;1;28/03/2002
50479;2;01/08/1994
50480;2;08/04/1982
50481;2;11/03/1984
50482;1;05/10/1992
50483;1;04/11/1997
50484;2;12/01/2001
50485;2;04/12/1995
50486;2;02/09/2000
50487;2;11/06/2001
50488;1;03/03/1995
50489;2;18/10/1992
50490;1;17/01/1987
50491;1;12/04/1994
50492;2;08/06/2001
50493;1;18/01/1994
50494;1;18/10/1993
50495;1;31/10/1988
50496;2;30/07/1995
50497;2;14/02/1981
50498;1;27/10/2002
50499;2;04/05/1996
50500;1;19/01/1999
50501;2;15/08/1989
50502;1;28/07/1987
50503;2;24/06/1997
50504;1;08/02/1985
50505;1;27/03/1986
50506;1;27/12/1993
50507;2;09/10/1989
50508;1;14/02/1990
50509;2;18/06/1997
50510;2;08/02/1993
50511;1;06/09/1990
50512;1;09/04/1980
50513;1;19/11/1994
50514;1;28/01/1993
50515;1;27/06/1991
50516;2;20/09/1988
50517;1;23/09/1982
50518;2;15/07/2000
50519;2;14/04/1981
50520;1;19/11/1986
50521;2;30/08/1991
50522;2;30/07/2002
50523;1;17/10/1982
50524;2;18/10/1981
50525;2;01/06/2000
50526;1;26/12/1998
50527;1;27/12/1995
50528;1;23/12/1984
50529;2;15/01/1993
50530;2;21/03/1996
50531;1;03/10/1996
50532;1;18/02/1996
50533;2;28/12/2000
50534;2;04/08/1999
50535;2;19/05/1982
50536;2;26/07/1982
50537;1;21/07/1987
50538;1;07/06/1980
50539;1;09/09/1990
50540;2;24/09/1993
50541;2;03/08/1999
50542;2;10/05/1990
50543;2;28/02/1995
50544;2;02/07/1992
50545;1;27/03/2001
50546;1;16/06/1990
50547;1;04/08/1982
50548;2;23/05/1994
50549;1;15/09/1980
50550;1;27/02/1981
50551;1;03/10/1982
50552;2;04/03/1999
50553;1;06/11/1981
50554;2;24/11/1992
50555;2;22/12/1983
50556;2;29/12/2001
50557;1;15/04/1998
50558;2;14/02/2000
50559;2;30/06/1991
50560;1;06/09/1987
50561;2;05/11/1987
50562;2;25/03/1980
50563;1;12/12/1996
50564;2;13/07/1988
50565;1;10/11/1985
50566;2;30/06/1986
50567;2;21/02/1995
50568;2;08/02/1993
50569;2;17/10/1984
50570;2;22/03/1980
50571;1;05/09/2002
50572;1;06/12/1983
50573;1;11/11/1989
50574;2;09/04/1980
50575;2;29/12/1989
50576;1;10/03/2001
50577;1;22/04/1988
50578;1;02/09/2002
50579;2;23/10/1997
50580;2;25/02/1989
50581;1;04/04/1989
50582;1;27/01/1993
50583;2;26/08/1991
50584;2;10/02/1999
50585;1;28/06/1983
50586;1;15/08/2002
50587;1;17/12/1990
50588;1;14/03/1995
50589;2;05/10/1982
50590;1;01/05/1987
50591;2;12/03/1981
50592;2;20/10/2002
50593;1;24/03/2002
50594;2;08/08/1995
50595;1;24/07/1988
50596;1;11/09/1986
50597;1;15/09/2001
50598;1;21/11/1989
50599;1;05/04/1980
50600;2;20/05/1983
50601;1;29/10/1982
50602;2;08/11/1993
50603;2;04/10/1987
50604;2;30/06/1990
50605;1;16/05/1983
50606;1;06/03/2000
50607;1;15/03/1986
50608;1;22/11/2002
50609;2;05/04/1983
50610;1;17/08/1986
50611;2;04/05/1987
50612;2;13/03/1980
50613;1;21/10/1981
50614;2;08/03/1989
50615;1;19/05/1982
50616;1;31/01/1981
50617;1;16/03/1997
50618;1;16/03/1987
50619;1;25/08/1994
50620;2;09/04/1998
50621;2;19/10/1996
50622;1;28/11/1992
50623;2;24/04/1986
50624;2;06/11/1990
50625;2;30/08/1988
50626;2;02/12/1980
50627;2;17/05/1996
50628;1;09/08/1984
50629;2;11/11/1989
50630;2;02/07/1990
50631;2;07/02/2000
50632;2;01/11/1992
50633;1;25/05/1990
50634;2;10/03/2000
50635;1;10/02/1982
50636;2;19/09/1993
50637;1;13/09/1992
50638;1;21/01/1999
50639;1;02/04/1988
50640;2;29/02/1996
50641;2;23/08/1998
50642;2;07/10/2000
50643;2;16/07/2002
50644;2;02/02/1998
50645;1;10/07/1992
50646;2;14/11/1996
50647;1;15/03/1981
50648;1;01/01/1987
50649;2;05/01/1991
50650;1;10/02/1991
50651;1;28/09/1990
50652;2;02/03/2002
50653;2;12/07/2000
50654;1;07/12/1985
50655;2;28/08/1995
50656;2;17/06/2002
50657;1;30/05/2000
50658;2;07/09/2002
50659;1;07/05/1981
50660;2;05/06/1988
50661;1;24/07/1980
50662;1;25/04/1999
50663;1;26/01/2002
50664;1;12/09/1986
50665;1;20/06/1999
50666;1;20/02/2001
50667;2;18/05/1993
50668;2;18/09/1986
50669;1;10/11/2000
50670;1;24/03/1985
50671;1;11/07/1998
50672;2;23/05/1980
50673;2;10/12/2002
50674;2;05/12/1990
50675;1;28/04/1998
50676;2;07/07/1992
50677;1;17/03/1992
50678;1;05/01/1981
50679;2;12/07/1985
50680;2;03/01/1988
50681;2;31/05/1988
50682;2;30/12/2000
50683;1;19/01/1999
50684;2;16/06/1988
50685;2;22/07/1993
50686;1;19/04/2002
50687;1;04/03/1992
50688;2;30/06/1997
50689;2;01/11/1988
50690;1;04/06/1990
50691;1;13/02/1997
50692;2;27/05/1985
50693;2;15/08/1992
50694;1;02/08/1987
50695;2;04/11/1987
50696;2;30/12/1983
50697;1;03/08/1994
50698;1;26/10/1990
50699;1;10/04/2001
50700;2;13/08/1984
50701;1;17/11/1994
50702;2;27/01/1992
50703;1;22/03/1996
50704;1;08/12/1992
50705;2;14/11/1988
50706;2;25/08/1999
50707;1;18/08/1985
50708;1;15/06/2000
50709;2;06/05/1990
50710;2;17/11/1987
50711;1;25/02/1982
50712;2;06/02/1998
50713;1;25/03/1989
50714;1;23/12/2002
50715;1;04/10/1997
50716;1;05/07/1988
50717;1;18/06/1995
50718;2;15/10/1985
50719;1;13/08/1984
50720;2;23/11/2000
50721;2;29/12/1992
50722;1;20/09/1998
50723;1;21/11/1984
50724;1;09/06/2000
50725;1;03/11/1985
50726;2;27/05/1987
50727;2;30/10/1984
50728;2;03/04/1980
50729;1;18/11/1981
50730;2;23/06/2002
50731;2;06/02/1981
50732;2;18/09/1997
50733;2;18/03/1994
50734;2;07/02/1996
50735;2;20/06/1993
50736;2;17/03/1980
50737;2;23/09/1990
50738;1;12/11/1984
50739;1;22/01/2002
50740;1;05/12/2002
50741;1;12/11/1981
50742;2;02/05/1983
50743;1;02/02/1999
50744;2;26/11/2000
50745;1;21/12/1995
50746;2;02/03/1986
50747;2;24/11/1997
50748;1;21/01/1997
50749;2;30/01/1995
50750;1;27/05/1991
50751;1;23/03/1998
50752;1;13/05/1993
50753;2;28/02/1998
50754;1;21/01/1980
50755;2;03/08/1990
50756;1;11/07/1986
50757;1;01/09/1982
50758;1;31/03/2002
50759;1;04/10/1982
50760;2;27/06/1997
50761;2;29/04/1994
50762;1;18/10/1980
50763;2;13/05/1981
50764;2;28/04/1981
50765;2;10/05/1993
50766;2;28/04/1997
50767;1;20/11/2001
50768;1;17/02/1994
50769;1;04/11/1986
50770;1;14/11/1999
50771;1;07/03/1984
50772;1;12/02/1980
50773;2;02/05/1995
50774;1;03/08/1999
50775;1;11/03/1989
50776;2;22/03/1992
50777;2;19/09/1992
50778;2;13/03/1989
50779;1;10/06/1993
50780;1;04/02/1988
50781;2;21/05/1997
50782;2;31/10/1993
50783;2;23/02/1991
50784;1;23/02/1989
50785;2;27/03/1996
50786;2;10/12/2001
50787;2;26/03/2000
50788;2;07/01/1998
50789;1;23/04/1984
50790;2;25/10/1982
50791;2;23/07/1996
50792;2;14/08/1981
50793;2;18/08/1993
50794;2;12/02/1986
50795;1;14/03/1980
50796;1;22/10/1994
50797;1;14/06/1983
50798;1;15/04/1991
50799;2;13/04/1995
50800;2;12/08/1995
50801;1;12/09/2002
50802;1;27/09/1986
50803;1;10/06/1990
50804;1;07/06/1994
50805;1;05/11/1989
50806;1;11/03/1996
50807;2;27/07/1981
50808;2;21/03/1994
50809;2;03/09/1992
50810;1;17/08/2000
50811;1;27/05/1990
50812;1;17/05/1986
50813;1;11/06/2000
50814;1;01/03/1987
50815;1;04/12/1991
50816;1;10/12/1981
50817;2;30/09/1996
50818;2;25/07/1991
50819;2;26/08/1998
50820;1;03/06/1997
50821;2;18/04/1992
50822;2;12/08/1989
50823;2;07/01/1999
50824;1;14/11/2002
50825;2;27/12/1983
50826;2;21/01/1988
50827;2;04/07/1998
50828;2;05/04/2001
50829;2;30/11/1997
50830;2;12/08/1981
50831;1;25/12/1988
50832;1;10/06/1984
50833;2;03/04/1999
50834;1;14/10/1986
50835;2;23/02/2002
50836;1;29/04/1984
50837;1;13/10/1992
50838;1;09/05/1989
50839;2;07/09/1987
50840;1;01/09/1980
50841;1;19/03/2001
50842;1;30/11/1986
50843;2;28/07/1996
50844;1;02/03/2001
50845;1;30/11/1982
50846;2;20/04/1992
50847;1;07/03/1989
50848;1;16/05/1998
50849;1;26/11/1983
50850;1;12/06/1980
50851;2;24/07/2001
50852;2;26/04/1999
50853;1;11/10/1996
50854;1;11/10/1983
50855;2;25/04/1991
50856;2;03/08/1985
50857;1;17/12/2001
50858;2;05/09/1998
50859;1;18/05/2002
50860;1;28/09/1988
50861;2;01/04/1997
50862;2;20/05/1982
50863;2;13/07/1992
50864;1;05/06/1999
50865;2;24/07/1991
50866;1;20/12/1988
50867;2;23/12/1994
50868;1;14/10/1994
50869;2;26/06/1990
50870;1;31/12/1982
50871;1;23/06/1994
50872;1;11/12/1998
50873;1;18/04/1990
50874;1;09/01/1984
50875;2;16/10/1986
50876;1;08/08/1980
50877;2;15/04/1984
50878;2;05/11/1998
50879;1;03/02/1988
50880;2;18/07/1989
50881;1;09/12/1993
50882;1;10/07/1982
50883;1;22/10/1981
50884;1;03/08/1983
50885;1;12/10/1990
50886;1;24/02/1986
50887;2;13/10/1980
50888;1;21/02/1995
50889;2;01/08/1987
50890;1;28/04/2000
50891;1;14/10/1992
50892;2;28/05/1996
50893;1;29/03/1985
50894;2;12/11/1982
50895;1;07/05/1989
50896;2;01/09/1988
50897;1;25/11/1987
50898;2;16/06/1994
50899;1;23/01/1998
50900;2;05/02/1997
50901;1;25/01/1982
50902;2;08/08/1987
50903;2;11/02/1993
50904;2;17/11/1982
50905;2;21/01/1996
50906;2;09/10/1984
50907;1;01/08/1987
50908;2;20/01/1988
50909;1;10/05/1990
50910;2;12/02/2001
50911;1;26/01/1993
50912;1;24/12/1989
50913;1;20/02/1991
50914;1;29/03/1986
50915;1;16/04/1986
50916;2;18/01/1981
50917;1;25/04/1981
50918;1;10/10/2000
50919;1;08/08/1981
50920;1;03/04/1999
50921;1;07/08/1986
50922;1;24/11/1986
50923;1;26/10/1994
50924;2;26/11/2002
50925;1;24/05/2000
50926;2;28/02/1996
50927;2;15/01/2002
50928;2;21/01/1987
50929;1;25/03/1995
50930;1;01/02/1990
50931;1;27/11/1985
50932;2;29/07/1982
50933;1;04/09/1999
50934;2;15/02/2002
50935;1;29/09/1982
50936;1;18/12/1992
50937;1;03/03/1985
50938;2;06/08/1990
50939;2;27/05/1990
50940;2;11/10/2002
50941;2;16/12/2002
50942;1;04/06/1998
50943;1;13/11/1985
50944;1;19/07/1982
50945;1;04/01/1981
50946;1;02/12/1982
50947;2;31/07/1996
50948;2;23/09/1998
50949;2;05/06/1990
50950;1;21/09/1985
50951;2;15/09/1992
50952;1;20/10/1997
50953;1;09/05/1994
50954;1;18/07/2001
50955;1;21/12/1997
50956;1;22/01/1988
50957;1;23/07/2002
50958;2;14/11/1991
50959;2;31/07/1997
50960;2;09/08/1988
50961;2;17/08/1990
50962;2;21/11/2001
50963;2;23/05/1993
50964;1;28/11/1991
50965;1;25/06/1998
50966;1;20/06/1998
50967;2;01/04/1989
50968;1;17/12/1997
50969;1;27/02/1989
50970;1;09/07/1989
50971;2;23/07/1998
50972;2;13/10/1984
50973;2;10/09/1999
50974;1;09/06/1983
50975;2;02/08/1996
50976;1;08/10/1996
50977;1;25/12/1983
50978;2;25/07/1996
50979;1;05/01/1987
50980;1;31/12/1990
50981;1;04/03/1989
50982;2;12/04/1992
50983;1;01/11/1992
50984;2;03/08/1990
50985;2;13/09/1982
50986;2;12/11/1997
50987;2;20/10/1997
50988;1;21/02/1981
50989;2;29/02/1980
50990;1;27/10/1991
50991;1;07/10/1991
50992;2;12/02/1991
50993;2;29/09/1990
50994;2;01/06/1993
50995;2;18/02/1988
50996;2;25/08/1981
50997;1;10/12/1995
50998;1;27/07/1998
50999;2;28/01/1982
51000;2;08/10/1984
51001;1;01/07/1994
51002;2;27/02/1993
51003;2;23/12/1993
51004;2;29/04/1990
51005;2;30/04/1995
51006;1;23/07/1997
51007;1;22/09/1986
51008;2;27/02/1982
51009;2;15/08/2002
51010;2;17/06/1986
51011;2;08/10/1999
51012;1;24/06/1998
51013;1;26/08/1990
51014;2;31/08/1982
51015;1;05/11/1982
51016;1;11/03/1989
51017;1;27/12/1985
51018;2;26/09/1984
51019;2;22/10/1988
51020;2;26/11/1983
51021;2;01/07/1998
51022;1;30/04/2000
51023;2;21/09/1988
51024;2;17/10/1995
51025;2;10/11/1998
51026;1;22/05/1994
51027;2;27/02/2002
51028;1;23/05/1995
51029;1;29/10/1993
51030;2;06/09/1985
51031;1;08/11/1981
51032;1;16/09/1992
51033;1;01/09/2001
51034;2;06/09/1987
51035;2;23/07/1986
51036;1;28/01/1993
51037;1;19/04/1990
51038;1;08/12/1989
51039;1;19/08/1981
51040;1;27/01/1981
51041;1;09/09/1982
51042;1;30/05/1983
51043;2;17/12/1992
51044;2;29/10/1980
51045;2;06/04/1997
51046;1;16/09/1995
51047;1;01/12/1984
51048;2;18/09/1995
51049;2;26/10/1991
51050;1;22/08/1991
51051;1;20/12/1990
51052;1;20/05/1985
51053;2;13/01/1999
51054;2;22/03/1988
51055;1;03/04/1995
51056;1;09/11/1991
51057;1;16/07/1994
51058;2;19/02/1991
51059;2;31/12/1987
51060;2;03/06/1981
51061;1;16/10/1996
51062;2;28/11/2002
51063;1;23/05/1988
51064;1;05/05/1998
51065;2;05/09/1991
51066;2;02/05/1991
51067;2;31/01/1985
51068;1;29/05/2000
51069;2;08/03/1999
51070;1;10/05/1987
51071;2;29/10/1994
